mean(dx),mean(dy),std(dx),std(dy),Cuadrado,CuadradoLento,CuadradoZigZag,AdelanteAtras,

-0.061775,0.020592,0.693422,0.527805,0,1,0,0
-0.473608,0.020592,0.247100,0.111366,0,1,0,0
-0.432425,0.350058,0.463312,0.511279,0,1,0,0
-0.123550,0.308875,0.207200,0.621599,0,1,0,0
0.061775,0.370650,0.160496,0.403906,0,1,0,0
0.226508,0.164733,0.422380,0.235232,0,1,0,0
0.453016,0.020592,0.163441,0.061775,0,1,0,0
0.411833,-0.020592,0.123550,0.061775,0,1,0,0
0.041183,-0.432425,0.081721,0.207200,0,1,0,0
0.041183,-0.494200,0.081721,0.092662,0,1,0,0
-0.020592,-0.391241,0.171974,0.235232,0,1,0,0
-0.308875,0.000000,0.160496,0.131044,0,1,0,0
-0.350058,0.000000,0.195350,0.131044,0,1,0,0
-0.350058,0.000000,0.171974,0.092662,0,1,0,0
-0.267691,0.144142,0.360207,0.451845,0,0,1,0
-0.205917,0.803074,0.651572,0.226976,0,0,1,0
0.494200,-0.123550,0.346711,0.699586,0,0,1,0
0.597158,-0.144142,0.289750,0.827646,0,0,1,0
0.267691,-1.091358,0.556832,0.252825,0,0,1,0
-0.597158,0.144142,0.488374,0.620062,0,0,1,0
-0.205917,0.988399,0.467412,0.393133,0,0,1,0
0.308875,0.370650,0.453951,0.780788,0,0,1,0
0.741300,-0.041183,0.160496,0.716430,0,0,1,0
-0.226508,-1.359049,1.266387,0.403906,0,0,1,0
-0.350058,0.020592,0.352171,0.804854,0,0,1,0
0.164733,0.988399,0.387019,0.307327,0,0,1,0
0.535383,0.391241,0.617750,0.689974,0,0,1,0
0.267691,0.123550,0.649372,0.833962,0,0,1,0
-0.329466,-0.761891,0.546455,0.589296,0,0,1,0
-0.453016,-0.432425,0.564489,0.747068,0,0,1,0
-0.061775,0.761891,0.607628,0.195350,0,0,1,0
0.453016,0.247100,0.163441,0.507533,0,0,1,0
0.658933,-0.102958,0.263903,0.601315,0,0,1,0
-0.082367,-0.864849,0.797711,0.711754,0,0,1,0
-0.494200,0.041183,0.185325,0.774038,0,0,1,0
-0.164733,0.988399,0.519608,0.307327,0,0,1,0
0.597158,0.658933,0.356212,0.556832,0,0,1,0
0.597158,-0.391241,0.538542,0.841365,0,0,1,0
-0.082367,-1.132541,0.608413,0.494200,0,0,1,0
-0.617750,-0.514791,0.382057,0.318006,0,0,1,0
-0.020592,0.432425,0.061775,0.600521,0,0,0,1
0.000000,0.411833,0.092662,0.685813,0,0,0,1
0.000000,0.082367,0.131044,0.615429,0,0,0,1
0.350058,0.061775,0.352171,0.293024,0,0,0,1
0.123550,0.061775,0.563644,0.160496,0,0,0,1
0.411833,-0.041183,0.530510,0.154437,0,0,0,1
0.061775,-0.226508,0.131044,0.479503,0,0,0,1
0.061775,-0.535383,0.131044,0.467412,0,0,0,1
-0.020592,-0.226508,0.144875,0.561948,0,0,0,1
-0.308875,0.000000,0.578677,0.160496,0,0,0,1
-0.350058,0.041183,0.574540,0.081721,0,0,0,1
-0.144142,0.041183,0.530510,0.081721,0,0,0,1
0.000000,0.555975,0.131044,0.680927,0,0,0,1
0.020592,0.288283,0.111366,0.681627,0,0,0,1
0.020592,0.432425,0.111366,0.655222,0,0,0,1
0.514791,0.000000,0.538542,0.092662,0,0,0,1
0.164733,0.000000,0.677415,0.131044,0,0,0,1
0.288283,-0.226508,0.541192,0.422380,0,0,0,1
-0.020592,-0.370650,0.061775,0.614653,0,0,0,1
-0.082367,-0.514791,0.163441,0.577026,0,0,0,1
-0.185325,-0.123550,0.453951,0.307327,0,0,0,1
-0.411833,0.000000,0.577026,0.092662,0,0,0,1
-0.329466,0.061775,0.522355,0.092662,0,0,0,1
0.000000,0.494200,0.000000,0.705696,0,0,0,1
0.020592,0.267691,0.061775,0.797711,0,0,0,1
0.144142,0.453016,0.401537,0.579500,0,0,0,1
0.185325,-0.041183,0.586049,0.123550,0,0,0,1
0.350058,-0.061775,0.677415,0.160496,0,0,0,1
0.185325,0.041183,0.524178,0.154437,0,0,0,1
0.102958,-0.205917,0.308875,0.397957,0,0,0,1
-0.082367,-0.288283,0.134635,0.655950,0,0,0,1
-0.020592,-0.453016,0.111366,0.636012,0,0,0,1
-0.123550,-0.226508,0.320992,0.488374,0,0,0,1
-0.535383,0.041183,0.438994,0.180103,0,0,0,1
-0.226508,0.020592,0.530510,0.061775,0,0,0,1
0.020592,0.555975,0.111366,0.621599,0,0,0,1
0.020592,0.370650,0.111366,0.693422,0,0,0,1
0.041183,0.288283,0.304206,0.516846,0,0,0,1
0.617750,-0.020592,0.578677,0.061775,0,0,0,1
0.041183,-0.267691,0.757216,0.360207,0,0,0,1
0.082367,-0.453016,0.134635,0.781398,0,0,0,1
0.102958,-0.700116,0.097675,0.538542,0,0,0,1
0.020592,-0.102958,0.339762,0.371935,0,0,0,1
-0.370650,-0.102958,0.499003,0.279698,0,0,0,1
-0.144142,0.082367,0.479503,0.097675,0,0,0,1
-0.267691,0.061775,0.425755,0.131044,0,0,0,1
0.020592,0.370650,0.111366,0.655222,0,0,0,1
-0.061775,0.370650,0.131044,0.711754,0,0,0,1
-0.102958,0.205917,0.163441,0.738075,0,0,0,1
0.041183,0.370650,0.081721,0.593329,0,0,0,1
0.391241,-0.041183,0.720414,0.180103,0,0,0,1
0.185325,-0.123550,0.769712,0.185325,0,0,0,1
0.391241,-0.123550,0.766607,0.293024,0,0,0,1
-0.041183,-0.411833,0.123550,0.685813,0,0,0,1
-0.123550,-0.350058,0.131044,0.631496,0,0,0,1
0.020592,-0.720708,0.111366,0.535878,0,0,0,1
-0.308875,0.123550,0.607628,0.160496,0,0,0,1
-0.144142,0.061775,0.584419,0.092662,0,0,0,1
-0.164733,0.061775,0.543830,0.092662,0,0,0,1
